// List of Teams and their ID's:
//592 => ID of Tohoku Golden Eagles
//589 => ID of Chiba Marines
//584 => ID of Tokyo Swallows
//585 => ID of Saitama Lions
//587 => ID of Tokyo Giants
//593 => ID of Yokohama DeNA Bay Stars
//590 => ID of Osaka Tigers
//591 => ID of Osaka Buffaloes
//588 => ID of Hiroshima Toyo Carp
//583 => ID of Hokkaido Fighters
//594 => ID of Aichi Dragons
//586 => ID of Fukuoka Hawks
//
//
//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot
66910,0,605,Tohoku Golden Eagles,Ni-Gun League,Itoh,Taisei,,37,27,10,2007,98,Japan,0,,2,174,168,2,2,9,0,0,0,0,20,449,1,1,1,1,20,458,1,1,1,1,407,456,401,378,421,394,15,2,1,1,1,1,1,54,11,215,195,215,195,135,11,15,15,30,82,94,47,8,3,117,132,47,6,9,10,157,113,148,0,0,146,0,0,0,152,200,126,0,6,550,.055,8,0,0,5,350,15,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,108,57,185,2,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,itoh--000tai,,itoh--000tai,,6,8
66907,0,605,Tohoku Golden Eagles,Ni-Gun League,Sakai,Haruto,,18,5,4,2005,98,Japan,0,,2,186,194,1,1,12,0,0,0,0,20,35,1,1,1,1,20,36,1,1,1,1,122,36,234,218,90,152,11,0,2,1,1,1,1,146,11,78,179,74,182,345,308,11,5,0,66,32,25,6,3,43,40,154,6,6,6,78,96,130,200,0,0,0,0,0,0,0,0,0,6,550,.358,0,0,83,109,89,11,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,159,92,121,20,135,230,.9886,337,275,0,275,275,0,275,0,0,275,0,0,0,275,0,275,275,0,275,0,0,275,0,0,0,0,396,sakai-000har,,sakai-000har,,9,11
43446,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Gonzalez,Oscar,,39,10,1,1998,56,Dominican Republic,67615,Sabana Grande de Palenque,1,196,238,1,1,9,212,212,12,0,269,448,297,200,186,276,269,449,296,202,187,274,416,449,358,241,409,422,7,3,2,87,67,15,68,97,54,44,30,44,30,44,30,7,15,12,14,0,41,1,4,45,47,43,31,1,1,113,111,139,0,0,75,0,0,0,150,0,200,0,8,550,.269,33,4,12,22,104,7,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,85,58,85,102,116,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,389,gonzaos01,gonzaos01,gonzal003osc,,1,1
37598,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Karashima,Wataru,,58,18,10,1990,98,Japan,24592,Fukuoka,2,173,159,2,2,11,1077,1077,12,0,163,133,2,70,214,88,169,146,2,77,228,88,167,143,2,75,224,88,3,0,0,14,15,1,27,86,12,131,168,130,171,482,354,3,7,2,69,71,25,6,4,39,90,95,31,1,3,40,66,47,200,0,0,0,0,0,0,0,0,0,8,550,.261,0,0,9,56,95,3,800000,800000,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,101,86,110,110,13,209,1.0390,342,378,424,378,378,378,0,0,0,0,0,0,0,378,424,378,378,378,0,0,0,0,0,0,0,0,396,karash001wat,,karash001wat,,1,4
37603,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Maeda,Kenta,Maeken,18,11,4,1988,98,Japan,58281,Osaka,2,185,183,1,1,12,1548,1548,10,3,240,131,25,103,374,2,239,128,25,100,372,2,239,129,25,101,372,2,5,1,1,43,27,14,88,117,11,364,390,409,413,394,405,5,5,1,134,100,43,11,3,52,69,103,85,1,1,39,42,55,200,0,0,0,0,0,0,0,0,0,8,550,.274,0,0,16,43,88,5,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,45,111,114,136,138,102,313,1.3000,313,253,253,253,0,253,253,253,0,0,0,0,0,253,253,253,0,253,253,253,0,0,0,0,0,0,393,maedake01,maedake01,maeda-001ken,,1,11
37623,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Asamura,Hideto,,3,12,11,1990,98,Japan,58281,Osaka,2,182,198,1,1,4,1450,1450,12,0,274,373,403,377,171,297,274,336,403,379,172,294,383,345,367,365,393,378,13,1,1,84,67,17,66,128,91,2,2,2,2,2,2,13,15,30,1,0,41,2,3,112,124,142,110,0,0,82,94,112,0,0,0,200,0,0,0,0,0,0,8,550,.250,21,2,12,42,112,13,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,150,31,142,128,134,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,312,asamur001hid,,asamur001hid,,0,2
37630,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Kishi,Takayuki,,11,4,12,1984,98,Japan,72769,Sendai,2,180,170,1,1,11,1631,1631,14,0,240,195,2,80,370,20,228,171,2,71,356,17,232,177,2,73,360,18,4,2,2,26,62,3,12,88,19,268,224,271,228,423,415,4,2,2,99,12,33,10,4,70,92,111,39,9,10,28,37,29,200,0,0,0,0,0,0,0,0,0,8,550,.264,0,0,12,41,102,4,1800000,1800000,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,191,126,141,128,57,353,.9990,368,387,342,387,387,0,0,342,0,0,0,0,0,387,342,387,387,0,0,342,0,0,0,0,0,0,385,kishi-001tak,,kishi-001tak,,9,8
37644,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Itoh,Hikaru,,29,23,4,1989,98,Japan,57013,Okazaki,2,180,194,1,1,2,1303,1303,13,0,212,276,199,193,118,292,212,216,199,191,119,290,290,231,92,242,316,258,13,0,0,68,90,117,52,143,91,2,2,2,2,2,2,13,15,30,1,0,42,2,3,70,56,106,70,94,136,70,56,106,0,200,0,0,0,0,0,0,0,0,8,550,.192,11,1,1,22,143,13,500000,500000,500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,169,166,123,104,115,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,310,ito---001hik,,ito---001hik,,94,2
37668,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Suzuki,Daichi,,7,18,8,1989,98,Japan,58212,Oyama,2,175,174,2,1,5,1290,1290,9,0,289,361,239,238,236,256,288,367,238,237,238,255,416,367,117,293,486,326,13,0,0,81,108,132,66,143,88,2,2,2,2,2,2,13,15,30,1,0,43,2,3,135,121,109,135,0,0,105,91,79,0,0,200,175,200,0,175,0,0,0,8,550,.250,25,3,1,29,59,13,1280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,158,91,161,159,142,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,306,suzuki001dai,,suzuki001dai,,0,2
56423,0,605,Tohoku Golden Eagles,Ni-Gun League,Sato,Naoki,,30,3,9,1998,98,Japan,35966,Kobe,2,178,187,1,1,8,0,0,2,0,213,272,354,230,117,360,213,257,353,230,117,354,156,261,187,222,124,183,7,2,2,102,151,139,84,113,83,2,2,2,2,2,2,7,7,6,1,0,35,1,3,108,68,158,78,0,0,152,126,141,0,0,0,0,0,0,100,175,150,0,6,550,.143,8,1,3,19,226,7,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,119,113,100,105,100,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,313,satoh-000nao,,satoh-000nao,,0,1
56428,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Kobukata,Hiroto,,0,28,9,1995,98,Japan,92903,Sayo,2,168,152,2,1,6,290,290,2,0,246,342,193,303,187,252,245,298,192,302,189,251,400,310,62,324,447,340,6,1,1,91,158,139,80,113,104,2,2,2,2,2,2,6,9,5,1,0,35,1,3,157,136,106,138,0,0,127,106,86,0,0,0,125,50,200,0,0,0,0,8,550,.241,19,2,0,34,81,6,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,117,93,98,81,110,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,313,kobuka000hir,,kobuka000hir,,0,1
56431,0,605,Tohoku Golden Eagles,Ni-Gun League,Mutoh,Atsuki,,50,15,6,2001,98,Japan,38890,Kitakyushu,2,178,161,2,2,9,0,0,2,0,206,144,215,251,130,253,206,154,214,251,130,250,387,280,191,340,464,280,9,1,1,73,114,106,59,113,53,2,2,2,2,2,2,9,6,7,1,0,38,1,4,78,78,128,48,0,0,134,120,109,0,0,0,0,0,0,100,150,100,0,6,550,.171,6,0,0,15,135,9,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,118,108,78,121,65,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,308,mutoh-000ats,,mutoh-000ats,,0,1
56434,0,605,Tohoku Golden Eagles,Ni-Gun League,Mizukami,Kei,,122,5,7,2001,98,Japan,78079,Takarazuka,2,172,165,1,1,2,0,0,2,0,129,122,38,171,97,154,117,119,35,164,92,144,227,223,85,315,224,238,7,0,0,51,32,54,67,113,53,2,2,2,2,2,2,7,9,7,1,0,31,1,4,78,88,128,48,113,121,78,88,128,0,150,0,0,0,0,0,0,0,0,6,550,.120,4,0,0,12,257,7,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,114,70,65,72,105,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,315,mizuka000kei,,mizuka000kei,,113,1
56430,0,605,Tohoku Golden Eagles,Ni-Gun League,Tsurusaki,Taisei,,52,10,10,1997,98,Japan,13173,Chiba,2,177,190,1,1,12,290,290,2,0,74,80,2,58,105,30,79,77,2,64,115,33,77,78,2,62,112,32,5,0,0,8,13,2,9,59,3,212,224,214,227,442,186,5,14,1,77,88,30,8,3,31,19,71,14,1,0,13,3,14,150,0,0,0,0,0,0,0,0,0,6,550,.261,0,0,11,108,98,5,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,119,63,84,93,61,310,1.0000,354,319,319,262,262,319,0,0,0,0,0,0,0,319,319,262,262,319,0,0,0,0,0,0,0,0,397,tsurus000tai,,tsurus000tai,,1,9
56429,0,605,Tohoku Golden Eagles,Ni-Gun League,Kurokawa,Fumiya,,24,17,4,2001,98,Japan,37522,Kawai,2,182,190,2,1,5,42,42,2,0,278,191,207,314,192,326,279,202,207,314,194,320,386,327,253,386,406,369,6,1,1,73,60,13,60,139,83,2,2,2,2,2,2,6,8,8,1,0,36,1,3,129,144,111,126,0,0,97,118,104,0,0,0,150,150,150,0,0,100,0,6,550,.196,10,1,1,24,139,6,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,107,43,113,96,105,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,313,kuroka000fum,,kuroka000fum,,0,1
56433,0,605,Tohoku Golden Eagles,Ni-Gun League,Takinaka,Ryota,,57,20,12,1994,98,Japan,91253,Takashima,2,180,205,1,1,11,210,210,2,0,80,80,2,64,92,60,84,88,2,62,97,62,82,86,2,62,96,61,6,0,0,4,8,3,2,61,5,212,196,214,200,375,272,6,6,1,86,19,30,9,3,22,30,70,17,1,1,5,3,10,150,0,0,0,0,0,0,0,0,0,6,550,.279,0,0,16,79,90,6,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,106,71,103,98,104,303,1.0000,320,287,287,287,287,287,0,0,287,0,0,0,0,287,287,287,287,287,0,0,287,0,0,0,0,0,371,takina000ryo,,takina000ryo,,1,9
49911,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,McCusker,Carson,,60,22,5,1998,206,The United States,75551,Sparks,4,203,249,1,1,9,35,35,4,0,326,371,386,315,194,411,324,368,384,286,182,413,325,369,386,298,185,413,14,2,2,52,63,115,111,47,37,12,10,12,10,12,10,14,15,10,15,22,45,1,3,37,60,106,26,4,5,88,94,135,0,0,0,0,0,0,200,0,200,0,8,550,.220,22,0,13,29,188,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,91,82,68,124,96,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,381,mccusca01,mccusca01,mccusk000car,@carson_mccusker,4,1
55942,0,605,Tohoku Golden Eagles,Ni-Gun League,Urena,Jose,,0,12,9,1991,56,Dominican Republic,71389,Santiago,1,188,207,1,1,12,0,0,2,0,133,80,52,111,123,146,126,80,57,100,123,131,148,122,56,103,127,161,8,0,0,40,31,22,67,80,17,369,68,371,69,390,276,8,5,1,38,102,47,10,3,60,59,108,30,2,2,23,35,58,150,0,0,0,0,0,0,0,0,0,6,550,.291,0,0,16,160,36,8,1900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,109,61,73,127,86,156,1.0500,320,140,0,140,0,0,0,0,0,0,0,0,0,337,0,243,0,0,0,0,0,0,0,0,0,0,422,urena-000die,,urena-000die,,2,10
46206,0,605,Tohoku Golden Eagles,Ni-Gun League,Fujihira,Shoma,,19,21,9,1998,98,Japan,24512,Futtsu,2,185,187,1,1,12,168,168,4,0,174,154,54,128,120,227,174,154,54,128,120,227,174,154,54,128,120,227,9,0,0,40,34,36,51,114,2,265,209,268,212,416,366,9,15,1,87,105,33,13,4,57,15,95,25,5,5,14,46,63,200,0,0,0,0,0,0,0,0,0,6,550,.266,0,0,17,53,108,9,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,85,96,140,104,101,411,.9970,393,327,274,274,0,0,0,327,0,0,0,0,0,327,274,274,0,0,0,327,0,0,0,0,0,0,386,fujihi000sho,,fujihi000sho,,5,13
63055,0,605,Tohoku Golden Eagles,Ni-Gun League,Hayashi,Yuki,,11,29,10,2001,98,Japan,40713,Kyoto,2,173,161,2,2,12,0,0,1,0,95,82,15,116,132,51,95,82,15,116,132,51,95,82,15,116,132,51,9,0,0,32,23,24,48,112,26,94,125,89,125,303,352,9,8,3,28,38,25,6,3,63,46,81,30,2,2,15,42,42,150,0,0,0,0,0,0,0,0,0,6,550,.324,0,0,38,112,60,9,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,90,103,76,101,86,192,1.0000,329,213,0,213,263,0,0,0,0,0,0,0,0,324,0,324,364,0,0,0,0,0,0,0,0,0,364,hayash000yuk,,hayash000yuk,@TTRYY1029,2,7
39139,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Sung,Chia-Hao,,43,6,9,1992,43,Chinese Taipei,78536,Taoyuan,2,185,203,2,1,12,1160,1160,5,0,136,82,33,97,89,161,133,82,31,97,84,161,134,82,33,97,85,161,8,1,1,27,26,3,52,128,16,257,225,260,229,488,275,8,1,1,38,104,33,10,4,81,9,64,16,4,4,15,50,26,200,0,0,0,0,0,0,0,0,0,8,550,.249,0,0,7,78,100,8,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,147,51,88,134,75,360,1.0610,363,297,297,0,297,0,297,0,0,0,0,0,0,297,297,0,297,0,297,0,0,0,0,0,0,0,412,sung--000chi,,sung--000chi,,4,11
58855,0,605,Tohoku Golden Eagles,Ni-Gun League,Irie,Daiki,,63,6,6,2002,98,Japan,69284,Sakai,2,185,183,1,1,3,0,0,1,0,212,174,166,154,145,235,212,164,166,155,146,233,178,332,415,242,162,205,14,2,2,66,88,95,53,86,61,38,25,38,25,38,25,14,11,9,19,29,35,1,3,109,108,115,102,4,4,55,77,53,0,0,75,0,150,150,0,0,0,0,6,550,.112,4,0,5,9,257,14,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,100,49,70,72,66,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,319,irie--000dai,,irie--000dai,,4,1
58851,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Hayakawa,Takahisa,,21,6,7,1998,98,Japan,92876,Yokoshibahikari,2,180,168,2,2,12,0,0,1,0,158,125,22,181,193,106,158,125,22,181,193,106,158,125,22,181,193,106,7,0,0,42,25,40,62,55,42,256,222,257,226,365,341,7,12,3,98,90,33,12,3,51,39,124,17,5,5,22,47,45,150,0,0,0,0,0,0,0,0,0,8,550,.265,0,0,15,59,103,7,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,103,42,107,112,87,385,1.0000,374,310,310,310,310,310,310,0,0,0,0,0,0,310,310,310,310,310,310,0,0,0,0,0,0,0,394,hayaka000tak,,hayaka000tak,,5,11
58853,0,605,Tohoku Golden Eagles,Ni-Gun League,Fujii,Masaru,,47,3,10,1996,98,Japan,22648,Ebina,2,176,176,2,2,12,0,0,1,0,128,157,33,134,141,116,128,157,33,134,141,116,128,157,33,134,141,116,12,0,0,45,36,22,78,26,36,258,192,261,194,339,269,12,11,2,98,15,33,10,4,65,54,82,44,5,4,24,33,55,150,0,0,0,0,0,0,0,0,0,6,550,.277,0,0,17,80,95,12,470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,85,99,76,124,108,350,1.0000,341,305,244,305,244,0,0,0,0,0,0,0,0,305,244,305,244,0,0,0,0,0,0,0,0,0,373,fujii-003mas,,fujii-003mas,,5,10
58856,0,605,Tohoku Golden Eagles,Ni-Gun League,Uchi,Seiryu,,69,24,4,2002,98,Japan,76707,Suita,2,190,194,2,1,12,0,0,1,0,131,125,49,103,162,71,131,125,49,103,162,71,131,125,49,103,162,71,8,0,0,40,18,33,68,37,32,280,194,283,196,311,348,8,11,1,94,98,33,10,3,29,34,122,20,3,1,26,30,41,150,0,0,0,0,0,0,0,0,0,6,550,.356,0,0,59,124,45,8,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,99,72,63,130,86,351,1.0000,183,158,158,158,0,158,0,158,0,0,0,0,0,158,158,158,0,158,0,158,0,0,0,0,0,0,376,uchi--000sei,,uchi--000sei,,3,9
151437,0,605,Tohoku Golden Eagles,Ni-Gun League,Koga,Kosei,,8,3,9,2004,98,Japan,0,,2,181,179,2,2,11,0,0,0,0,20,58,1,1,1,1,20,56,1,1,1,1,149,57,128,350,116,169,5,0,0,1,1,1,1,138,15,80,169,78,171,396,418,5,5,1,23,59,20,5,3,30,19,102,31,3,2,92,106,99,200,0,0,0,0,0,0,0,0,0,6,550,.365,0,0,83,105,71,5,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,91,79,4,17,20,176,.9953,273,0,295,0,295,234,0,0,0,0,0,0,0,0,295,0,295,234,0,0,0,0,0,0,0,0,406,koga--000kos,,koga--000kos,,7,9
155982,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Tokuyama,Kazuto,,24,11,4,2002,98,Japan,0,,2,177,192,2,2,12,0,0,0,0,20,17,1,1,1,1,20,18,1,1,1,1,107,18,72,203,105,108,5,1,0,1,1,1,1,95,1,185,166,186,168,388,376,5,5,2,66,93,47,8,3,30,37,107,6,3,6,84,143,89,200,0,0,0,0,0,0,0,0,0,8,550,.293,0,0,36,114,96,5,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,93,118,88,123,190,345,.9832,401,331,0,0,0,331,372,0,0,0,0,0,0,332,0,0,0,332,374,0,0,0,0,0,0,0,401,tokuya000kaz,,tokuya000kaz,,4,12
155992,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Ohuchi,Seiya,,9,9,3,2006,98,Japan,0,,2,191,170,1,1,7,0,0,0,0,20,331,1,1,1,1,20,325,1,1,1,1,452,327,248,294,484,411,15,1,1,1,1,1,1,110,9,117,152,115,154,173,88,15,15,30,68,29,25,6,4,63,114,51,6,9,3,77,138,94,0,0,92,0,0,0,200,0,152,0,8,550,.055,5,0,0,5,350,15,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,110,19,143,26,130,209,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,ohuchi000sei,,ohuchi000sei,,10,8
156005,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Itoh,Tatsuki,,11,24,8,2003,98,Japan,0,,2,177,187,1,1,11,0,0,0,0,20,17,1,1,1,1,20,17,1,1,1,1,106,17,162,165,82,130,5,0,2,1,1,1,1,66,9,245,230,245,230,369,420,5,4,1,96,95,48,9,4,84,33,108,8,1,10,130,102,116,200,0,0,0,0,0,0,0,0,0,8,550,.288,0,0,28,93,88,5,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,111,128,139,82,164,316,1.0045,342,295,295,0,295,0,295,0,0,0,0,0,0,295,295,0,295,0,295,0,0,0,0,0,0,0,401,itoh--001tat,,itoh--001tat,,10,11
156029,0,605,Tohoku Golden Eagles,Ni-Gun League,Muneyama,Rui,,41,27,2,2003,98,Japan,0,,2,175,174,2,1,12,0,0,0,0,291,42,235,216,189,335,291,48,234,218,190,331,88,47,158,180,93,76,7,0,2,97,139,163,77,170,18,1,1,1,1,385,390,7,4,1,1,1,47,1,3,50,56,180,6,1,1,107,152,144,200,0,0,0,0,0,0,0,0,0,6,550,.357,0,0,68,195,56,7,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,108,160,116,113,72,216,1.0000,300,264,264,264,264,0,0,264,0,0,0,264,0,260,260,260,260,0,0,260,0,0,0,260,0,0,399,muneya000rui,,muneya000rui,,7,9
156032,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Shoji,Kosei,,58,13,10,2000,98,Japan,0,,2,189,190,1,1,11,0,0,0,0,20,47,1,1,1,1,20,45,1,1,1,1,135,45,37,248,109,154,5,0,0,1,1,1,1,162,24,225,177,228,179,389,386,5,4,1,86,17,30,10,3,54,48,100,32,15,24,50,70,72,200,0,0,0,0,0,0,0,0,0,8,550,.301,0,0,45,131,102,5,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,75,97,82,119,119,323,.9998,411,336,0,0,0,380,286,0,0,0,0,0,0,336,0,0,0,380,286,0,0,0,0,0,0,0,403,shoji-000kos,,shoji-000kos,,26,16
155899,0,605,Tohoku Golden Eagles,Ni-Gun League,Sakaue,Shoya,,13,1,11,2003,98,Japan,0,,2,180,198,2,1,8,0,0,0,0,129,46,65,122,128,132,129,49,65,122,128,132,149,48,40,172,94,179,8,1,2,74,68,72,78,107,21,1,1,1,1,361,373,8,5,1,1,1,47,1,3,34,26,90,58,18,23,68,88,79,200,0,0,0,0,0,0,0,0,0,6,550,.130,2,0,0,9,222,8,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,81,183,86,103,117,191,1.0000,265,242,242,0,242,0,242,242,0,0,0,0,0,245,245,0,245,0,245,245,0,0,0,0,0,0,398,sakaue000sho,,sakaue000sho,,29,8
155905,0,605,Tohoku Golden Eagles,Ni-Gun League,Watanabe,Shota,,6,29,10,2000,98,Japan,0,,2,182,198,1,1,12,0,0,0,0,20,22,1,1,1,1,20,21,1,1,1,1,171,21,37,195,101,228,5,1,2,1,1,1,1,145,5,267,181,270,183,366,263,5,5,1,37,104,33,10,3,33,50,84,25,21,30,72,87,77,200,0,0,0,0,0,0,0,0,0,6,550,.287,0,0,36,148,105,5,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,124,72,100,76,91,363,.9984,412,356,0,0,404,0,0,0,0,0,0,0,0,356,0,0,404,0,0,0,0,0,0,0,0,0,405,watana001sho,,watana001sho,,31,15
155909,0,592,Tohoku Golden Eagles,Japanese Professional Baseball,Fujiwara,Sota,,1,20,11,2003,98,Japan,0,,2,178,161,1,1,8,0,0,0,0,20,452,1,1,1,1,20,461,1,1,1,1,400,459,431,455,412,387,15,0,0,1,1,1,1,175,151,245,230,245,230,221,53,15,15,30,96,95,48,9,2,22,13,100,1,10,6,146,85,130,0,0,0,0,0,0,22,200,21,0,8,550,.055,8,0,0,5,350,15,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,124,97,174,71,142,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,fujiwa000sot,,fujiwa000sot,,7,10
156282,0,605,Tohoku Golden Eagles,Ni-Gun League,Yoshinoh,Tsubasa,,13,16,8,2002,98,Japan,0,,2,180,196,2,1,8,0,0,0,0,154,63,220,273,89,214,154,61,219,274,89,212,179,57,90,203,118,240,5,1,2,68,98,110,55,121,3,1,1,1,1,324,130,5,3,1,1,1,47,1,3,45,25,94,21,4,3,116,118,106,200,0,0,0,0,0,0,0,0,0,6,550,.299,6,0,0,23,48,5,73000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,68,85,115,74,113,145,1.0000,281,230,230,0,0,0,0,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,0,0,0,394,yoshin000tsu,,yoshin000tsu,,2,11
